"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"p16","srprec",19,"06037","060375250024A","5250024A","POMONA",935,935
"p16","srprec",19,"06037","060375250025A","5250025A","POMONA",1059,1059
"p16","srprec",19,"06037","060375250028A","5250028A","POMONA",581,581
"p16","srprec",19,"06037","060375250028D","5250028D","POMONA",717,717
"p16","srprec",19,"06037","060375250029A","5250029A","POMONA",1301,1301
"p16","srprec",19,"06037","060375250030A","5250030A","POMONA",1143,1143
"p16","srprec",19,"06037","060375250034B","5250034B","POMONA",1260,1260
"p16","srprec",19,"06037","060375250038A","5250038A","POMONA",1075,1075
"p16","srprec",19,"06037","060375250041A","5250041A","POMONA",1129,1129
"p16","srprec",19,"06037","060375250042A","5250042A","POMONA",952,952
"p16","srprec",19,"06037","060375250044D","5250044D","POMONA",617,617
"p16","srprec",19,"06037","060375250046D","5250046D","POMONA",845,846
"p16","srprec",19,"06037","060375250049A","5250049A","POMONA",1362,1362
"p16","srprec",19,"06037","060375250050A","5250050A","POMONA",806,806
"p16","srprec",19,"06037","060375250053A","5250053A","POMONA",1262,1262
"p16","srprec",19,"06037","060375250055A","5250055A","POMONA",1091,1091
"p16","srprec",19,"06037","060375250057A","5250057A","POMONA",682,682
"p16","srprec",19,"06037","060375250061A","5250061A","POMONA",1313,1313
"p16","srprec",19,"06037","060375250062A","5250062A","POMONA",1398,1398
"p16","srprec",19,"06037","060375250063A","5250063A","POMONA",891,891
"p16","srprec",19,"06037","060375250065A","5250065A","POMONA",919,919
"p16","srprec",19,"06037","060375250067A","5250067A","POMONA",949,949
"p16","srprec",19,"06037","060375250069A","5250069A","POMONA",1220,1220
"p16","srprec",19,"06037","060375250070A","5250070A","POMONA",1341,1341
"p16","srprec",19,"06037","060375250073A","5250073A","POMONA",1033,1033
"p16","srprec",19,"06037","060375250076A","5250076A","POMONA",1083,1084
"p16","srprec",19,"06037","060375250077A","5250077A","POMONA",1128,1128
"p16","srprec",19,"06037","060375250079A","5250079A","POMONA",942,942
"p16","srprec",19,"06037","060375250087C","5250087C","POMONA",943,943
"p16","srprec",19,"06037","060375250096A","5250096A","POMONA",1284,1286
"p16","srprec",19,"06037","060375250142A","5250142A","POMONA",852,852
"p16","srprec",19,"06037","060375250143A","5250143A","POMONA",815,817
"p16","srprec",19,"06037","060375250145A","5250145A","POMONA",1290,1292
"p16","srprec",19,"06037","060375250147A","5250147A","POMONA",690,743
"p16","srprec",19,"06037","060375250148A","5250148A","POMONA",642,665
"p16","srprec",19,"06037","060375250150A","5250150A","POMONA",788,792
"p16","srprec",19,"06037","060375250151A","5250151A","POMONA",856,856
"p16","srprec",19,"06037","060375250314A","5250314A","POMONA",1149,1154
"p16","srprec",19,"06037","060375250318A","5250318A","POMONA",1005,1005
"p16","srprec",19,"06037","060375250319A","5250319A","POMONA",815,815
"p16","srprec",19,"06037","060375400004A","5400004A","LANCASTER",1064,1124
"p16","srprec",19,"06037","060375400005A","5400005A","PALMDALE",942,943
"p16","srprec",19,"06037","060375400009A","5400009A","LANCASTER",1039,1113
"p16","srprec",19,"06037","060375400019A","5400019A","LANCASTER",1271,1324
"p16","srprec",19,"06037","060375400046A","5400046A","LANCASTER",1096,1134
"p16","srprec",19,"06037","060375400047A","5400047A","LANCASTER",809,844
"p16","srprec",19,"06037","060375400048A","5400048A","LANCASTER",887,1044
"p16","srprec",19,"06037","060375400057A","5400057A","LANCASTER",837,955
"p16","srprec",19,"06037","060375500007A","5500007A","COVINA",478,478
"p16","srprec",19,"06037","060375500011A","5500011A","COVINA",638,638
"p16","srprec",19,"06037","060375500098A","5500098A","COVINA",1079,1079
"p16","srprec",19,"06037","060375500099A","5500099A","COVINA",948,948
"p16","srprec",19,"06037","060375500100A","5500100A","COVINA",935,935
"p16","srprec",19,"06037","060375500102A","5500102A","COVINA",737,737
"p16","srprec",19,"06037","060375500105A","5500105A","COVINA",611,611
"p16","srprec",19,"06037","060375500109A","5500109A","COVINA",510,510
"p16","srprec",19,"06037","060375500110A","5500110A","COVINA",868,868
"p16","srprec",19,"06037","060375500112A","5500112A","COVINA",223,223
"p16","srprec",19,"06037","060375530002A","5530002A","RANCHO PALOS VERDES",1279,1285
"p16","srprec",19,"06037","060375530007A","5530007A","RANCHO PALOS VERDES",1727,1734
"p16","srprec",19,"06037","060375530013A","5530013A","RANCHO PALOS VERDES",982,990
"p16","srprec",19,"06037","060375530015A","5530015A","RANCHO PALOS VERDES",1085,1088
"p16","srprec",19,"06037","060375530016A","5530016A","RANCHO PALOS VERDES",1115,1125
"p16","srprec",19,"06037","060375530018B","5530018B","RANCHO PALOS VERDES",1154,1162
"p16","srprec",19,"06037","060375530021A","5530021A","RANCHO PALOS VERDES",1126,1130
"p16","srprec",19,"06037","060375530026A","5530026A","RANCHO PALOS VERDES",1537,1543
"p16","srprec",19,"06037","060375530027A","5530027A","RANCHO PALOS VERDES",1249,1254
"p16","srprec",19,"06037","060375530031A","5530031A","RANCHO PALOS VERDES",1214,1221
"p16","srprec",19,"06037","060375530032A","5530032A","RANCHO PALOS VERDES",982,984
"p16","srprec",19,"06037","060375530033A","5530033A","RANCHO PALOS VERDES",1141,1147
"p16","srprec",19,"06037","060375530036A","5530036A","RANCHO PALOS VERDES",1271,1277
"p16","srprec",19,"06037","060375530040A","5530040A","RANCHO PALOS VERDES",781,782
"p16","srprec",19,"06037","060375530041A","5530041A","RANCHO PALOS VERDES",1231,1236
"p16","srprec",19,"06037","060375530042A","5530042A","RANCHO PALOS VERDES",1175,1177
"p16","srprec",19,"06037","060375530048A","5530048A","RANCHO PALOS VERDES",1358,1361
"p16","srprec",19,"06037","060375530055A","5530055A","RANCHO PALOS VERDES",811,813
"p16","srprec",19,"06037","060375530059A","5530059A","RANCHO PALOS VERDES",1096,1101
"p16","srprec",19,"06037","060375530080A","5530080A","RANCHO PALOS VERDES",705,706
"p16","srprec",19,"06037","060375530081B","5530081B","RANCHO PALOS VERDES",968,971
"p16","srprec",19,"06037","060375530082A","5530082A","RANCHO PALOS VERDES",812,813
"p16","srprec",19,"06037","060375530085A","5530085A","RANCHO PALOS VERDES",883,887
"p16","srprec",19,"06037","060375530086A","5530086A","RANCHO PALOS VERDES",758,759
"p16","srprec",19,"06037","060375550001A","5550001A","REDONDO BEACH",1097,1097
"p16","srprec",19,"06037","060375550004A","5550004A","REDONDO BEACH",917,917
"p16","srprec",19,"06037","060375550005A","5550005A","REDONDO BEACH",971,972
"p16","srprec",19,"06037","060375550006A","5550006A","REDONDO BEACH",1097,1097
"p16","srprec",19,"06037","060375550010A","5550010A","REDONDO BEACH",924,924
"p16","srprec",19,"06037","060375550012A","5550012A","REDONDO BEACH",1092,1093
"p16","srprec",19,"06037","060375550013A","5550013A","REDONDO BEACH",931,932
"p16","srprec",19,"06037","060375550014A","5550014A","REDONDO BEACH",1362,1363
"p16","srprec",19,"06037","060375550015A","5550015A","REDONDO BEACH",994,1001
"p16","srprec",19,"06037","060375550016A","5550016A","REDONDO BEACH",1293,1293
"p16","srprec",19,"06037","060375550017A","5550017A","REDONDO BEACH",1340,1340
"p16","srprec",19,"06037","060375550019A","5550019A","REDONDO BEACH",1542,1542
"p16","srprec",19,"06037","060375550024A","5550024A","REDONDO BEACH",1410,1410
"p16","srprec",19,"06037","060375550029A","5550029A","REDONDO BEACH",976,977
"p16","srprec",19,"06037","060375550030A","5550030A","REDONDO BEACH",1034,1035
"p16","srprec",19,"06037","060375550032A","5550032A","REDONDO BEACH",1178,1178
"p16","srprec",19,"06037","060375550035A","5550035A","REDONDO BEACH",1307,1308
"p16","srprec",19,"06037","060375550036A","5550036A","REDONDO BEACH",1055,1055
"p16","srprec",19,"06037","060375550038A","5550038A","REDONDO BEACH",1121,1123
"p16","srprec",19,"06037","060375550041A","5550041A","REDONDO BEACH",1505,1505
"p16","srprec",19,"06037","060375550042A","5550042A","REDONDO BEACH",1088,1088
"p16","srprec",19,"06037","060375550045A","5550045A","REDONDO BEACH",1413,1414
"p16","srprec",19,"06037","060375550046A","5550046A","REDONDO BEACH",1279,1279
"p16","srprec",19,"06037","060375550050A","5550050A","REDONDO BEACH",1056,1057
"p16","srprec",19,"06037","060375550051A","5550051A","REDONDO BEACH",1002,1002
"p16","srprec",19,"06037","060375550056A","5550056A","REDONDO BEACH",1379,1380
"p16","srprec",19,"06037","060375550058A","5550058A","REDONDO BEACH",1434,1434
"p16","srprec",19,"06037","060375550063B","5550063B","REDONDO BEACH",1171,1171
"p16","srprec",19,"06037","060375550069A","5550069A","REDONDO BEACH",1422,1423
"p16","srprec",19,"06037","060375550070A","5550070A","REDONDO BEACH",1108,1108
"p16","srprec",19,"06037","060375550090A","5550090A","REDONDO BEACH",891,891
"p16","srprec",19,"06037","060375550091A","5550091A","REDONDO BEACH",993,994
"p16","srprec",19,"06037","060375550092A","5550092A","REDONDO BEACH",1347,1347
"p16","srprec",19,"06037","060375550093B","5550093B","REDONDO BEACH",1456,1456
"p16","srprec",19,"06037","060375550094A","5550094A","REDONDO BEACH",1067,1068
"p16","srprec",19,"06037","060375550095A","5550095A","REDONDO BEACH",1124,1124
"p16","srprec",19,"06037","060375550097A","5550097A","REDONDO BEACH",714,714
"p16","srprec",19,"06037","060375550098A","5550098A","REDONDO BEACH",1387,1388
"p16","srprec",19,"06037","060375600011A","5600011A","WHITTIER",1,1
"p16","srprec",19,"06037","060375600073A","5600073A","SOUTH EL MONTE",534,538
"p16","srprec",19,"06037","060375700001A","5700001A","ROLLING HILLS",746,748
"p16","srprec",19,"06037","060375700002A","5700002A","ROLLING HILLS",675,675
"p16","srprec",19,"06037","060375730001A","5730001A","ROLLING HILLS EST",612,616
"p16","srprec",19,"06037","060375730003A","5730003A","ROLLING HILLS EST",873,885
"p16","srprec",19,"06037","060375730005A","5730005A","ROLLING HILLS EST",1190,1201
"p16","srprec",19,"06037","060375730007A","5730007A","ROLLING HILLS EST",934,939
"p16","srprec",19,"06037","060375730011A","5730011A","ROLLING HILLS EST",766,773
"p16","srprec",19,"06037","060375730013A","5730013A","ROLLING HILLS EST",1066,1094
"p16","srprec",19,"06037","060375750001A","5750001A","ROSEMEAD",1213,1217
"p16","srprec",19,"06037","060375750003B","5750003B","ROSEMEAD",646,646
"p16","srprec",19,"06037","060375750006A","5750006A","ROSEMEAD",1444,1445
"p16","srprec",19,"06037","060375750007A","5750007A","ROSEMEAD",628,702
"p16","srprec",19,"06037","060375750010A","5750010A","ROSEMEAD",1017,1017
"p16","srprec",19,"06037","060375750012A","5750012A","ROSEMEAD",959,960
"p16","srprec",19,"06037","060375750014A","5750014A","ROSEMEAD",1392,1392
"p16","srprec",19,"06037","060375750015A","5750015A","ROSEMEAD",983,983
"p16","srprec",19,"06037","060375750015C","5750015C","ROSEMEAD",606,606
"p16","srprec",19,"06037","060375750019A","5750019A","ROSEMEAD",664,665
"p16","srprec",19,"06037","060375750020A","5750020A","ROSEMEAD",868,868
"p16","srprec",19,"06037","060375750023A","5750023A","ROSEMEAD",1203,1203
"p16","srprec",19,"06037","060375750026A","5750026A","ROSEMEAD",857,857
"p16","srprec",19,"06037","060375750027A","5750027A","ROSEMEAD",1000,1000
"p16","srprec",19,"06037","060375750030A","5750030A","ROSEMEAD",683,683
"p16","srprec",19,"06037","060375750033A","5750033A","ROSEMEAD",865,865
"p16","srprec",19,"06037","060375750035A","5750035A","ROSEMEAD",888,888
"p16","srprec",19,"06037","060375750073A","5750073A","ROSEMEAD",857,858
"p16","srprec",19,"06037","060375750074A","5750074A","ROSEMEAD",858,860
"p16","srprec",19,"06037","060375850001A","5850001A","WALNUT",489,489
"p16","srprec",19,"06037","060375850002A","5850002A","ROWLAND HEIGHTS",887,891
"p16","srprec",19,"06037","060375850003B","5850003B","ROWLAND HEIGHTS",1003,1008
"p16","srprec",19,"06037","060375850005A","5850005A","ROWLAND HEIGHTS",892,894
"p16","srprec",19,"06037","060375850011A","5850011A","ROWLAND HEIGHTS",1126,1132
"p16","srprec",19,"06037","060375850018A","5850018A","ROWLAND HEIGHTS",753,762
"p16","srprec",19,"06037","060375850021A","5850021A","ROWLAND HEIGHTS",1037,1043
"p16","srprec",19,"06037","060375850027A","5850027A","WALNUT",915,915
"p16","srprec",19,"06037","060375850028A","5850028A","ROWLAND HEIGHTS",1019,1029
"p16","srprec",19,"06037","060375850071B","5850071B","ROWLAND HEIGHTS",1031,1037
"p16","srprec",19,"06037","060375850073A","5850073A","ROWLAND HEIGHTS",1086,1094
"p16","srprec",19,"06037","060375850075A","5850075A","ROWLAND HEIGHTS",893,895
"p16","srprec",19,"06037","060375850077B","5850077B","ROWLAND HEIGHTS",719,797
"p16","srprec",19,"06037","060375850118A","5850118A","ROWLAND HEIGHTS",1305,1310
"p16","srprec",19,"06037","060375850153A","5850153A","ROWLAND HEIGHTS",623,625
"p16","srprec",19,"06037","060375850175A","5850175A","ROWLAND HEIGHTS",1009,1011
"p16","srprec",19,"06037","060375850207A","5850207A","ROWLAND HEIGHTS",993,999
"p16","srprec",19,"06037","060375850211A","5850211A","ROWLAND HEIGHTS",997,1005
"p16","srprec",19,"06037","060375850221A","5850221A","ROWLAND HEIGHTS",1159,1516
"p16","srprec",19,"06037","060375850222A","5850222A","ROWLAND HEIGHTS",1007,1011
"p16","srprec",19,"06037","060375900001A","5900001A","DUARTE",166,214
"p16","srprec",19,"06037","060376000001B","6000001B","SAN DIMAS",1170,1171
"p16","srprec",19,"06037","060376000002A","6000002A","SAN DIMAS",791,791
"p16","srprec",19,"06037","060376000003A","6000003A","SAN DIMAS",964,964
"p16","srprec",19,"06037","060376000004A","6000004A","SAN DIMAS",600,816
"p16","srprec",19,"06037","060376000005A","6000005A","SAN DIMAS",850,850
"p16","srprec",19,"06037","060376000006A","6000006A","SAN DIMAS",1040,1041
"p16","srprec",19,"06037","060376000007A","6000007A","SAN DIMAS",643,644
"p16","srprec",19,"06037","060376000009A","6000009A","SAN DIMAS",830,830
"p16","srprec",19,"06037","060376000010C","6000010C","SAN DIMAS",685,685
"p16","srprec",19,"06037","060376000011A","6000011A","SAN DIMAS",1279,1279
"p16","srprec",19,"06037","060376000013A","6000013A","SAN DIMAS",1418,1418
"p16","srprec",19,"06037","060376000015A","6000015A","SAN DIMAS",751,751
"p16","srprec",19,"06037","060376000018A","6000018A","SAN DIMAS",1122,1122
"p16","srprec",19,"06037","060376000019A","6000019A","SAN DIMAS",541,541
"p16","srprec",19,"06037","060376000020A","6000020A","SAN DIMAS",854,854
"p16","srprec",19,"06037","060376000021A","6000021A","SAN DIMAS",515,515
"p16","srprec",19,"06037","060376000035A","6000035A","SAN DIMAS",653,655
"p16","srprec",19,"06037","060376000040A","6000040A","SAN DIMAS",605,605
"p16","srprec",19,"06037","060376000050A","6000050A","SAN DIMAS",775,775
"p16","srprec",19,"06037","060376000052A","6000052A","SAN DIMAS",257,257
"p16","srprec",19,"06037","060376000053A","6000053A","SAN DIMAS",1043,1043
"p16","srprec",19,"06037","060376000054A","6000054A","SAN DIMAS",773,773
"p16","srprec",19,"06037","060376000055A","6000055A","SAN DIMAS",548,594
"p16","srprec",19,"06037","060376000057A","6000057A","SAN DIMAS",1260,1262
"p16","srprec",19,"06037","060376050001A","6050001A","SAN FERNANDO",902,904
"p16","srprec",19,"06037","060376050002A","6050002A","SAN FERNANDO",571,834
"p16","srprec",19,"06037","060376050005A","6050005A","SAN FERNANDO",1353,1353
"p16","srprec",19,"06037","060376050007A","6050007A","SAN FERNANDO",1274,1278
"p16","srprec",19,"06037","060376050009A","6050009A","SAN FERNANDO",1250,1252
"p16","srprec",19,"06037","060376050010A","6050010A","SAN FERNANDO",788,788
"p16","srprec",19,"06037","060376050012A","6050012A","SAN FERNANDO",1076,1079
"p16","srprec",19,"06037","060376050013A","6050013A","SAN FERNANDO",1164,1169
"p16","srprec",19,"06037","060376050016A","6050016A","SAN FERNANDO",1048,1048
"p16","srprec",19,"06037","060376100002A","6100002A","SAN GABRIEL",1053,1053
"p16","srprec",19,"06037","060376100007A","6100007A","SAN GABRIEL",1098,1107
"p16","srprec",19,"06037","060376100008A","6100008A","SAN GABRIEL",1059,1059
"p16","srprec",19,"06037","060376100010B","6100010B","SAN GABRIEL",726,726
"p16","srprec",19,"06037","060376100012A","6100012A","SAN GABRIEL",1064,1067
"p16","srprec",19,"06037","060376100015A","6100015A","SAN GABRIEL",1318,1318
"p16","srprec",19,"06037","060376100017A","6100017A","SAN GABRIEL",900,901
"p16","srprec",19,"06037","060376100018A","6100018A","SAN GABRIEL",1104,1108
"p16","srprec",19,"06037","060376100023A","6100023A","SAN GABRIEL",781,782
"p16","srprec",19,"06037","060376100025A","6100025A","SAN GABRIEL",915,915
"p16","srprec",19,"06037","060376100026A","6100026A","SAN GABRIEL",1295,1295
"p16","srprec",19,"06037","060376100031B","6100031B","SAN GABRIEL",919,919
"p16","srprec",19,"06037","060376100034A","6100034A","SAN GABRIEL",962,962
"p16","srprec",19,"06037","060376100043A","6100043A","SAN GABRIEL",1070,1070
"p16","srprec",19,"06037","060376100050B","6100050B","SAN GABRIEL",934,934
"p16","srprec",19,"06037","060376200003B","6200003B","SAN MARINO",1446,1447
"p16","srprec",19,"06037","060376200005A","6200005A","SAN MARINO",1185,1186
"p16","srprec",19,"06037","060376200006A","6200006A","SAN MARINO",928,928
"p16","srprec",19,"06037","060376200007A","6200007A","SAN MARINO",1267,1267
"p16","srprec",19,"06037","060376200012A","6200012A","SAN MARINO",1159,1161
"p16","srprec",19,"06037","060376200014A","6200014A","SAN MARINO",811,813
"p16","srprec",19,"06037","060376200016A","6200016A","SAN MARINO",1196,1196
